year,university,school,degree,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2015,Nanyang Technological University,College of Business (Nanyang Business School),Business and Computing,100.0,100.0,4036.0,4184.0,4395.0,4583.0,3800.0,4876.0
2015,Nanyang Technological University,College of Engineering,Aerospace Engineering,86.0,86.0,3699.0,3650.0,3724.0,3700.0,3450.0,4000.0
2015,Nanyang Technological University,College of Engineering,Bioengineering,92.6,76.5,3079.0,3000.0,3197.0,3113.0,2900.0,3450.0
2015,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,86.8,80.9,3156.0,3100.0,3373.0,3300.0,3000.0,3600.0
2015,Nanyang Technological University,College of Engineering,Computer Engineering,85.1,83.0,3489.0,3350.0,3577.0,3500.0,3200.0,4000.0
2015,Nanyang Technological University,College of Engineering,Civil Engineering,95.3,93.0,3125.0,3100.0,3206.0,3200.0,3000.0,3300.0
2015,Nanyang Technological University,College of Engineering,Computer Science,92.4,91.4,3489.0,3300.0,3535.0,3300.0,3150.0,3800.0
2015,Nanyang Technological University,College of Engineering,Electrical And Electronic Engineering,88.6,86.2,3345.0,3200.0,3446.0,3300.0,3000.0,3690.0
2015,Nanyang Technological University,College of Engineering,Environmental Engineering,89.7,82.1,3472.0,3200.0,3673.0,3300.0,3000.0,3835.0
2015,Nanyang Technological University,College of Engineering,Information Engineering And Media,87.3,80.0,3271.0,3200.0,3375.0,3275.0,3000.0,3500.0
2015,Nanyang Technological University,College of Engineering,Materials Engineering,82.9,76.8,3213.0,3100.0,3397.0,3200.0,3000.0,3600.0
2015,Nanyang Technological University,College of Engineering,Mechanical Engineering,88.0,80.7,3248.0,3200.0,3388.0,3250.0,3000.0,3600.0
2015,Nanyang Technological University,College of Engineering,Maritime Studies,95.0,95.0,3249.0,3200.0,3271.0,3200.0,3000.0,3300.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media",79.3,56.9,3284.0,2800.0,3457.0,2800.0,2200.0,3000.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,81.8,76.6,2978.0,3000.0,3045.0,3200.0,2800.0,3500.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,85.1,74.4,2921.0,2900.0,3008.0,3000.0,2600.0,3330.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics (4-years programme),87.4,75.9,3322.0,3200.0,3496.0,3300.0,3000.0,3800.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,88.0,74.0,3238.0,3000.0,3322.0,3314.0,2604.0,3743.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics And Multilingual Studies,88.4,55.8,3475.0,3000.0,3753.0,3000.0,2800.0,3600.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,73.3,52.0,3099.0,3121.0,3264.0,3200.0,2800.0,3562.0
2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,85.7,79.4,3260.0,3000.0,3402.0,3125.0,2700.0,3600.0
2015,Nanyang Technological University,College of Science,Biomedical Science (Traditional Chinese Medicine) #,100.0,100.0,2832.0,2800.0,2882.0,2800.0,2500.0,3105.0
2015,Nanyang Technological University,College of Science,Biological Sciences,74.6,65.3,3117.0,3000.0,3229.0,3190.0,2875.0,3600.0
2015,Nanyang Technological University,College of Science,Chemistry & Biological Chemistry,83.9,72.3,2960.0,2900.0,3139.0,3000.0,2800.0,3500.0
2015,Nanyang Technological University,College of Science,Mathematics & Economics,95.3,84.4,3291.0,3000.0,3440.0,3205.0,2925.0,3500.0
2015,Nanyang Technological University,College of Science,Mathematical Science,81.8,72.7,3254.0,3125.0,3402.0,3240.0,2950.0,3500.0
2015,Nanyang Technological University,College of Science,Physics / Applied Physics,82.1,69.6,3098.0,3000.0,3186.0,3200.0,2900.0,3400.0
2015,Nanyang Technological University,College of Science,Sports Science and Management,90.7,72.1,3232.0,3000.0,3307.0,3295.0,2900.0,3600.0
2015,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),100.0,100.0,3496.0,3500.0,3604.0,3504.0,3500.0,3855.0
2015,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),100.0,100.0,3551.0,3500.0,3622.0,3500.0,3500.0,3605.0
2015,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,88.4,74.6,2839.0,2880.0,2999.0,3000.0,2700.0,3215.0
2015,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),83.0,70.5,3266.0,3310.0,3310.0,3310.0,3000.0,3625.0
2015,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,88.6,79.8,3317.0,3300.0,3442.0,3310.0,3000.0,3686.0
2015,National University of Singapore,NUS Business School,Bachelor of Business Administration,88.2,80.3,3164.0,3000.0,3341.0,3000.0,2800.0,3700.0
2015,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),96.0,93.1,4173.0,3750.0,4326.0,3800.0,3300.0,4600.0
2015,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),97.6,97.6,2817.0,2850.0,2983.0,2850.0,2700.0,2960.0
2015,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),98.6,98.6,3547.0,3000.0,3587.0,3000.0,2850.0,3634.0
2015,National University of Singapore,School of Computing,Bachelor of Computing (Communications and Media),92.6,85.2,3230.0,3500.0,3291.0,3500.0,2800.0,3800.0
2015,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),97.0,95.0,3847.0,3700.0,3890.0,3700.0,3300.0,4400.0
2015,National University of Singapore,School of Computing,Bachelor of Computing (Electronic Commerce),90.3,87.1,3255.0,3300.0,3301.0,3300.0,3000.0,3500.0
2015,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),97.2,97.2,3597.0,3500.0,3699.0,3550.0,3200.0,4100.0
2015,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,100.0,100.0,4053.0,4000.0,4083.0,4000.0,4000.0,4400.0
2015,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture),97.6,96.4,4054.0,4114.0,4099.0,4127.0,3700.0,4500.0
2015,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design),72.0,60.0,2907.0,3000.0,2908.0,3000.0,2700.0,3200.0
2015,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),94.3,90.8,2989.0,3000.0,3067.0,3000.0,2800.0,3215.0
2015,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),93.9,89.6,3146.0,3000.0,3325.0,3100.0,2810.0,3500.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),86.2,75.9,3256.0,3200.0,3357.0,3300.0,3000.0,3500.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),86.0,82.9,3400.0,3300.0,3529.0,3500.0,3000.0,4000.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),96.5,95.3,3300.0,3300.0,3366.0,3350.0,3200.0,3500.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Computer Engineering),91.8,90.6,4119.0,4000.0,4252.0,4000.0,3325.0,4583.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),92.1,90.4,3452.0,3200.0,3589.0,3300.0,3000.0,3700.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science),82.6,73.9,3768.0,3735.0,3812.0,3800.0,3500.0,4420.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),88.1,85.7,3318.0,3430.0,3337.0,3450.0,3000.0,3670.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),96.1,94.7,3624.0,3475.0,3724.0,3500.0,3300.0,4030.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),100.0,95.0,3121.0,3200.0,3391.0,3350.0,3050.0,3790.0
2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),83.3,80.0,3279.0,3200.0,3422.0,3300.0,3000.0,3600.0
2015,National University of Singapore,Faculty of Law,Bachelor of Laws (LLB) (Hons),96.9,96.9,4866.0,4600.0,4910.0,4700.0,4200.0,5800.0
2015,National University of Singapore,YLL School of Medicine,Bachelor of Medicine and Bachelor of Surgery (MBBS),100.0,100.0,4352.0,4500.0,4729.0,4900.0,4500.0,5000.0
2015,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing),97.3,97.3,3175.0,3200.0,3356.0,3400.0,3200.0,3445.0
2015,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing) (Hons),100.0,100.0,3219.0,3200.0,3466.0,3435.0,3300.0,3700.0
2015,National University of Singapore,YST Conservatory of Music,Bachelor of Music,82.4,41.2,3244.0,3200.0,3344.0,3300.0,3000.0,3600.0
2015,National University of Singapore,Faculty of Science,Bachelor of Applied Science (Hons),85.2,77.8,3203.0,3000.0,3355.0,3100.0,3000.0,4000.0
2015,National University of Singapore,Faculty of Science,Bachelor of Science,84.3,64.2,2859.0,2900.0,3052.0,3000.0,2620.0,3200.0
2015,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),83.9,76.2,3245.0,3200.0,3321.0,3300.0,3000.0,3600.0
2015,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) (Hons),99.0,97.9,3431.0,3500.0,3717.0,3500.0,3400.0,3929.0
2015,National University of Singapore,Multidisciplinary Programmes,Bachelor of Environmental Studies,71.9,59.4,3400.0,3462.0,3433.0,3500.0,3238.0,3550.0
2015,Singapore Management University,School of Accountancy (4-year programme),Accountancy,97.3,93.0,3287.0,2900.0,3427.0,3000.0,2850.0,3500.0
2015,Singapore Management University,School of Accountancy (4-year programme),Accountancy (Hons),97.7,97.7,3597.0,3100.0,3701.0,3200.0,2850.0,4110.0
2015,Singapore Management University,School of Business (4-year programme),Business Management,93.9,88.2,3513.0,3200.0,3611.0,3300.0,3000.0,4000.0
2015,Singapore Management University,School of Business (4-year programme),Business Management (Hons),98.3,93.3,4050.0,3800.0,4130.0,3868.0,3200.0,4600.0
2015,Singapore Management University,School of Economics (4-year programme),Economics (4-years programme),90.3,85.8,3798.0,3500.0,3946.0,3500.0,3200.0,4100.0
2015,Singapore Management University,School of Economics (4-year programme),Economics (Hons),98.2,92.7,4249.0,3800.0,4380.0,3850.0,3500.0,4700.0
2015,Singapore Management University,School of Business (4-year programme),Information Systems Management,94.8,85.9,3491.0,3500.0,3660.0,3500.0,3200.0,4110.0
2015,Singapore Management University,School of Business (4-year programme),Information Systems Management (Hons),97.4,92.1,3577.0,3800.0,3834.0,3800.0,3500.0,4166.0
2015,Singapore Management University,School of Social Sciences (4-year programme),Social Sciences,89.0,83.0,3306.0,3100.0,3550.0,3200.0,2980.0,3600.0
2015,Singapore Management University,School of Social Sciences (4-year programme),Social Sciences (Hons),93.1,89.7,3887.0,3500.0,4012.0,3560.0,3300.0,4583.0
2015,Singapore Management University,School of Law (4-year programme),Law #,99.0,99.0,4889.0,4600.0,4997.0,4731.0,4350.0,5800.0
2015,Singapore Management University,School of Law (4-year programme),Law Cum Laude and above #,100.0,100.0,5160.0,4766.0,5313.0,5000.0,4500.0,5995.0
2015,Singapore Institute of Technology,SIT-DigiPen Institute of Technology,Bachelor of Fine Arts in Digital Arts and Animation,88.5,65.4,2643.0,2700.0,2682.0,2700.0,2500.0,2800.0
2015,Singapore Institute of Technology,SIT-DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,95.2,90.5,3332.0,3200.0,3346.0,3233.0,3000.0,3500.0
2015,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,76.1,54.3,2896.0,2750.0,2922.0,2750.0,2523.0,2975.0
2015,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,87.5,71.9,2520.0,2600.0,2893.0,2700.0,2500.0,3025.0
2015,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,85.5,72.6,3097.0,3000.0,3405.0,3250.0,2900.0,3750.0
2015,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,83.0,77.4,3334.0,3100.0,3452.0,3300.0,3000.0,3550.0
2015,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Marine Engineering,91.7,91.7,3180.0,3025.0,3354.0,3225.0,3050.0,3500.0
2015,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering,90.5,83.3,3069.0,3050.0,3266.0,3200.0,3000.0,3500.0
2015,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Naval Architecture,100.0,100.0,3211.0,3050.0,3266.0,3141.0,2900.0,3500.0
2015,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering,100.0,94.7,3166.0,3125.0,3469.0,3350.0,3238.0,3575.0
2015,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Science with Honours in Food & Human Nutrition,89.2,81.1,2683.0,2700.0,2876.0,2700.0,2475.0,3050.0
2015,Singapore Institute of Technology,Technische University Munich,Bachelor of Science in Chemical Engineering,87.5,79.2,2759.0,2800.0,2970.0,2950.0,2800.0,3200.0
2015,Singapore Institute of Technology,Technische University Munich,Bachelor of Science in Electrical Engineering & Information Technology,100.0,90.0,3044.0,3100.0,3339.0,3250.0,3000.0,3488.0
2015,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Professional Studies in Culinary Arts Management,92.6,81.5,2482.0,2300.0,2586.0,2400.0,2000.0,2800.0
2015,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Diagnostic Radiography),100.0,100.0,3322.0,3300.0,3486.0,3488.0,3313.0,3650.0
2015,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Occupational Therapy),100.0,100.0,3126.0,3120.0,3149.0,3125.0,3000.0,3225.0
2015,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Physiotherapy),100.0,98.3,3234.0,3200.0,3310.0,3222.0,3200.0,3500.0
2015,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,81.6,73.7,2766.0,3000.0,2840.0,3000.0,2614.0,3293.0
2015,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems,83.3,70.8,3128.0,3000.0,3185.0,3000.0,2882.0,3300.0
2015,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,72.2,61.1,3160.0,3000.0,3685.0,3250.0,2960.0,4200.0
2015,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,96.4,94.5,3202.0,3000.0,3404.0,3100.0,2975.0,3875.0
2015,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Computing Science,95.6,86.7,3247.0,3250.0,3391.0,3300.0,3152.0,3400.0
2015,Singapore Institute of Technology,University of Manchester,Bachelor of Science with Honours in Nursing Practice,98.3,96.7,3304.0,3400.0,3624.0,3615.0,3400.0,3838.0
2015,Singapore Institute of Technology,"University of Nevada, Las Vegas",Bachelor of Science (Major in Hospitality Management),89.9,82.6,2515.0,2500.0,2607.0,2548.0,2338.0,2850.0
2015,Singapore Institute of Technology,Wheelock College,Bachelor of Science in Early Childhood Education,100.0,96.4,2772.0,2700.0,2807.0,2700.0,2608.0,3000.0
2016,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,97.3,95.1,3027.0,2900.0,3063.0,2900.0,2900.0,3100.0
2016,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,97.4,96.6,3836.0,3500.0,3893.0,3500.0,3100.0,4250.0
2016,Nanyang Technological University,College of Business (Nanyang Business School),Business,89.6,77.1,3348.0,3200.0,3444.0,3300.0,3000.0,3800.0
2016,Nanyang Technological University,College of Business (Nanyang Business School),Business and Computing,94.4,94.4,4232.0,4000.0,4407.0,4600.0,3800.0,5000.0
2016,Nanyang Technological University,College of Engineering,Aerospace Engineering,82.4,77.9,3761.0,3625.0,3840.0,3675.0,3350.0,4435.0
2016,Nanyang Technological University,College of Engineering,Bioengineering,77.8,63.9,3151.0,3200.0,3317.0,3237.0,3000.0,3510.0
2016,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,80.6,72.6,3336.0,3225.0,3476.0,3400.0,3200.0,3800.0
2016,Nanyang Technological University,College of Engineering,Civil Engineering,92.4,91.6,3407.0,3250.0,3505.0,3300.0,3200.0,3800.0
2016,Nanyang Technological University,College of Engineering,Computer Engineering,83.3,75.9,3792.0,3500.0,3833.0,3500.0,3300.0,4420.0
2016,Nanyang Technological University,College of Engineering,Computer Science,94.6,91.4,3784.0,3500.0,3848.0,3500.0,3300.0,4333.0
2016,Nanyang Technological University,College of Engineering,Electrical And Electronic Engineering,89.1,83.6,3443.0,3300.0,3517.0,3400.0,3190.0,3800.0
2016,Nanyang Technological University,College of Engineering,Environmental Engineering,80.6,74.2,3156.0,3100.0,3216.0,3100.0,2800.0,3400.0
2016,Nanyang Technological University,College of Engineering,Information Engineering And Media,94.6,87.5,3496.0,3350.0,3570.0,3350.0,3000.0,4000.0
2016,Nanyang Technological University,College of Engineering,Maritime Studies,94.2,88.5,3305.0,3300.0,3328.0,3398.0,3083.0,3500.0
2016,Nanyang Technological University,College of Engineering,Materials Engineering,81.3,73.5,3197.0,3200.0,3317.0,3300.0,3000.0,3500.0
2016,Nanyang Technological University,College of Engineering,Mechanical Engineering,86.0,79.9,3417.0,3300.0,3505.0,3350.0,3050.0,3959.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media",79.7,46.6,2718.0,2700.0,2761.0,2700.0,2500.0,3000.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,91.1,74.7,3239.0,3300.0,3345.0,3300.0,3050.0,3500.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,87.7,69.6,2938.0,2900.0,2996.0,3000.0,2575.0,3365.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics (4-years programme),91.3,79.3,3385.0,3300.0,3440.0,3300.0,3000.0,3850.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,75.0,54.2,2974.0,3000.0,2997.0,3000.0,2700.0,3400.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,87.2,76.6,3027.0,3000.0,3082.0,3000.0,2700.0,3500.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics And Multilingual Studies,81.8,61.8,3283.0,3315.0,3368.0,3365.0,2960.0,3500.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,82.1,66.7,3083.0,3100.0,3136.0,3200.0,2800.0,3500.0
2016,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,86.1,63.9,3279.0,3300.0,3480.0,3500.0,3000.0,3850.0
2016,Nanyang Technological University,College of Science,Biomedical Sciences & Chinese Medicine #,94.4,88.9,2525.0,2400.0,2577.0,2500.0,2150.0,2800.0
2016,Nanyang Technological University,College of Science,Biological Sciences,80.5,64.0,3132.0,3100.0,3222.0,3175.0,3000.0,3550.0
2016,Nanyang Technological University,College of Science,Chemistry & Biological Chemistry,80.6,64.2,3119.0,3000.0,3234.0,3149.0,2925.0,3500.0
2016,Nanyang Technological University,College of Science,Mathematical Sciences,88.5,76.9,3453.0,3400.0,3535.0,3500.0,3200.0,3750.0
2016,Nanyang Technological University,College of Science,Mathematics & Economics,89.4,72.7,3346.0,3150.0,3458.0,3300.0,3000.0,3750.0
2016,Nanyang Technological University,College of Science,Physics / Applied Physics,85.7,77.1,3578.0,3350.0,3683.0,3450.0,3100.0,4000.0
2016,Nanyang Technological University,Sports Science and Management,Sports Science and Management,83.1,66.1,3196.0,3100.0,3272.0,3200.0,2825.0,3500.0
2016,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),100.0,100.0,3337.0,3500.0,3525.0,3525.0,3400.0,3615.0
2016,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),100.0,100.0,3438.0,3500.0,3546.0,3525.0,3500.0,3850.0
2016,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,86.1,62.5,2971.0,3000.0,3063.0,3000.0,2600.0,3200.0
2016,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),90.7,74.1,3258.0,3300.0,3321.0,3500.0,3000.0,3600.0
2016,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,89.5,73.3,3341.0,3300.0,3423.0,3300.0,3000.0,3650.0
2016,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,100.0,100.0,4173.0,4050.0,4221.0,4050.0,4050.0,4450.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),91.9,80.6,3314.0,3100.0,3366.0,3200.0,3000.0,3500.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),85.3,80.3,3414.0,3250.0,3562.0,3450.0,3150.0,4000.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),95.3,91.9,3402.0,3300.0,3509.0,3420.0,3200.0,3800.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Computer Engineering),89.1,85.9,3884.0,3700.0,3942.0,3900.0,3467.0,4500.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),91.9,87.6,3669.0,3400.0,3765.0,3500.0,3200.0,4200.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science),85.2,74.1,3549.0,3400.0,3707.0,3740.0,3350.0,4026.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),79.3,65.5,3432.0,3300.0,3470.0,3350.0,3000.0,3832.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),80.3,78.9,3788.0,3450.0,3879.0,3500.0,3300.0,4250.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),90.2,78.4,3381.0,3300.0,3501.0,3540.0,3200.0,3900.0
2016,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),86.6,81.0,3470.0,3300.0,3560.0,3400.0,3150.0,3800.0
2016,National University of Singapore,Faculty of Law,Bachelor of Laws (LLB) (Hons),97.7,95.9,4844.0,4775.0,4898.0,4900.0,4200.0,5600.0
2016,National University of Singapore,Faculty of Science,Bachelor of Applied Science (Hons),81.0,61.9,2905.0,2800.0,3058.0,3130.0,2800.0,3350.0
2016,National University of Singapore,Faculty of Science,Bachelor of Science,84.3,59.4,2895.0,3000.0,2995.0,3000.0,2600.0,3225.0
2016,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),84.9,71.7,3331.0,3300.0,3386.0,3300.0,3000.0,3650.0
2016,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) (Hons),99.1,97.2,3500.0,3500.0,3597.0,3600.0,3300.0,3950.0
2016,National University of Singapore,NUS Business School,Bachelor of Business Administration,93.6,80.7,3232.0,3000.0,3282.0,3000.0,2837.0,3500.0
2016,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),96.4,92.8,4126.0,3600.0,4207.0,3620.0,3258.0,4500.0
2016,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),88.6,86.4,2977.0,2900.0,3020.0,2963.0,2800.0,3100.0
2016,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),99.0,99.0,3435.0,3000.0,3465.0,3075.0,2900.0,3800.0
2016,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),96.3,93.3,4320.0,4000.0,4385.0,4000.0,3500.0,5000.0
2016,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),94.0,94.0,3875.0,3800.0,3969.0,4000.0,3365.0,4500.0
2016,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture),93.2,89.8,3926.0,4000.0,3960.0,4000.0,3500.0,4250.0
2016,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design),90.6,65.6,3282.0,3000.0,3320.0,3000.0,2900.0,4000.0
2016,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),87.8,84.7,3035.0,3000.0,3113.0,3000.0,2850.0,3276.0
2016,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),94.6,92.4,3247.0,3000.0,3368.0,3200.0,2950.0,3735.0
2016,National University of Singapore,YLL School of Medicine,Bachelor of Medicine and Bachelor of Surgery (MBBS),99.4,99.4,4460.0,4500.0,4887.0,5000.0,4500.0,5200.0
2016,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing),93.2,90.9,3166.0,3200.0,3363.0,3400.0,3200.0,3425.0
2016,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing) (Hons),95.1,95.1,3308.0,3300.0,3529.0,3500.0,3400.0,3600.0
2016,National University of Singapore,YST Conservatory of Music,Bachelor of Music,85.7,14.3,3250.0,3250.0,3250.0,3250.0,2999.0,3500.0
2016,National University of Singapore,Multidisciplinary Programmes,Bachelor of Environmental Studies,83.8,67.6,3347.0,3250.0,3399.0,3300.0,3000.0,3500.0
2016,Singapore Management University,School of Accountancy (4-year programme),Accountancy,98.5,96.0,3390.0,3000.0,3455.0,3000.0,2900.0,3600.0
2016,Singapore Management University,School of Accountancy (4-year programme),Accountancy (Hons),100.0,100.0,3827.0,3500.0,3943.0,3600.0,3000.0,4583.0
2016,Singapore Management University,School of Business (4-year programme),Business Management,92.4,84.6,3727.0,3400.0,3831.0,3500.0,3000.0,4000.0
2016,Singapore Management University,School of Business (4-year programme),Business Management (Hons),96.1,92.1,4140.0,3550.0,4234.0,3660.0,3250.0,4583.0
2016,Singapore Management University,School of Economics (4-year programme),Economics (4-years programme),93.4,84.0,3801.0,3500.0,3906.0,3700.0,3200.0,4300.0
2016,Singapore Management University,School of Economics (4-year programme),Economics (Hons),97.0,92.5,4315.0,4000.0,4425.0,4107.0,3800.0,4750.0
2016,Singapore Management University,School of Business (4-year programme),Information Systems Management,95.7,91.5,3837.0,3500.0,3897.0,3600.0,3200.0,4167.0
2016,Singapore Management University,School of Business (4-year programme),Information Systems Management (Hons),97.5,95.0,4504.0,4167.0,4603.0,4167.0,3800.0,4750.0
2016,Singapore Management University,School of Social Sciences (4-year programme),Social Sciences,91.5,80.4,3199.0,3100.0,3311.0,3145.0,3000.0,3500.0
2016,Singapore Management University,School of Social Sciences (4-year programme),Social Sciences (Hons),94.9,87.2,3405.0,3300.0,3548.0,3400.0,3000.0,3668.0
2016,Singapore Management University,School of Law (4-year programme),Law #,95.8,93.7,4810.0,4600.0,4915.0,4850.0,4200.0,5800.0
2016,Singapore Management University,School of Law (4-year programme),Law Cum Laude and above #,96.7,96.7,4950.0,4950.0,5095.0,5300.0,4500.0,5800.0
2016,Singapore Institute of Technology,SIT-DigiPen Institute of Technology,Bachelor of Fine Arts in Digital Arts and Animation,73.3,53.3,3045.0,3000.0,3052.0,3000.0,2700.0,3016.0
2016,Singapore Institute of Technology,SIT-DigiPen Institute of Technology,Bachelor of Science in Computer Science and Game Design,85.7,85.7,3312.0,3400.0,3329.0,3400.0,3100.0,3500.0
